Task_3.py :-

$jupyter nbconvert --to script Task_3.ipynb
$python -m cProfile Task_3.py
         2986275 function calls (2952765 primitive calls) in 48.169 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 art3d.py:324(PathPatch3D)
        1    0.000    0.000    0.000    0.000 art3d.py:375(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 art3d.py:441(Path3DCollection)
        1    0.000    0.000    0.000    0.000 art3d.py:557(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 art3d.py:74(Text3D)
        1    0.000    0.000    0.001    0.001 art3d.py:8(<module>)
        1    0.000    0.000    0.010    0.010 artist.py:1(<module>)
       18    0.000    0.000    0.000    0.000 artist.py:1004(get_label)
       15    0.000    0.000    0.000    0.000 artist.py:1008(set_label)
       12    0.000    0.000    0.000    0.000 artist.py:1024(get_zorder)
      192    0.000    0.000    0.000    0.000 artist.py:1028(set_zorder)
     1322    0.000    0.000    0.000    0.000 artist.py:1043(sticky_edges)
      304    0.001    0.000    0.002    0.000 artist.py:1065(update_from)
      796    0.001    0.000    0.077    0.000 artist.py:1086(set)
       32    0.000    0.000    0.000    0.000 artist.py:1094(<genexpr>)
       23    0.000    0.000    0.000    0.000 artist.py:1213(mouseover)
        1    0.000    0.000    0.000    0.000 artist.py:1236(ArtistInspector)
       12    0.000    0.000    0.017    0.001 artist.py:1242(__init__)
       12    0.001    0.000    0.017    0.001 artist.py:1262(get_aliases)
       12    0.001    0.000    0.001    0.000 artist.py:1273(<listcomp>)
      425    0.001    0.000    0.023    0.000 artist.py:1290(get_valid_values)
       12    0.001    0.000    0.022    0.002 artist.py:1337(get_setters)
     1747    0.001    0.000    0.022    0.000 artist.py:1356(is_alias)
      425    0.000    0.000    0.001    0.000 artist.py:1363(aliased_name)
      480    0.000    0.000    0.000    0.000 artist.py:1371(<genexpr>)
       11    0.001    0.000    0.045    0.004 artist.py:1386(pprint_setters)
       11    0.000    0.000    0.061    0.006 artist.py:1613(kwdoc)
     2607    0.002    0.000    0.004    0.000 artist.py:165(convert_xunits)
     2570    0.001    0.000    0.003    0.000 artist.py:177(convert_yunits)
    12466    0.002    0.000    0.002    0.000 artist.py:189(axes)
      738    0.000    0.000    0.000    0.000 artist.py:194(axes)
       27    0.000    0.000    0.000    0.000 artist.py:20(allow_rasterization)
21378/17157    0.011    0.000    0.019    0.000 artist.py:213(stale)
   1401/9    0.004    0.000    1.023    0.114 artist.py:33(draw_wrapper)
     3364    0.001    0.000    0.002    0.000 artist.py:332(pchanged)
       27    0.000    0.000    0.000    0.000 artist.py:346(is_transform_set)
      519    0.000    0.000    0.001    0.000 artist.py:354(set_transform)
     1603    0.001    0.000    0.002    0.000 artist.py:367(get_transform)
     2402    0.002    0.000    0.009    0.000 artist.py:52(_stale_axes_callback)
      405    0.000    0.000    0.000    0.000 artist.py:557(get_url)
      930    0.000    0.000    0.000    0.000 artist.py:571(get_gid)
      291    0.000    0.000    0.001    0.000 artist.py:585(get_snap)
        1    0.000    0.000    0.000    0.000 artist.py:596(set_snap)
        1    0.000    0.000    0.000    0.000 artist.py:60(Artist)
      477    0.000    0.000    0.000    0.000 artist.py:624(get_sketch_params)
      699    0.000    0.000    0.000    0.000 artist.py:680(get_path_effects)
      601    0.001    0.000    0.001    0.000 artist.py:687(set_figure)
      600    0.004    0.000    0.006    0.000 artist.py:69(__init__)
       25    0.000    0.000    0.000    0.000 artist.py:711(set_clip_box)
       71    0.000    0.000    0.007    0.000 artist.py:723(set_clip_path)
      216    0.000    0.000    0.000    0.000 artist.py:785(get_alpha)
     3064    0.001    0.000    0.001    0.000 artist.py:792(get_visible)
    21486    0.003    0.000    0.003    0.000 artist.py:796(get_animated)
        5    0.000    0.000    0.000    0.000 artist.py:811(get_clip_on)
       11    0.000    0.000    0.000    0.000 artist.py:819(get_clip_path)
       10    0.000    0.000    0.000    0.000 artist.py:833(set_clip_on)
      693    0.001    0.000    0.007    0.000 artist.py:850(_set_gc_clip)
     2802    0.001    0.000    0.001    0.000 artist.py:860(get_rasterized)
     2802    0.001    0.000    0.001    0.000 artist.py:880(get_agg_filter)
       85    0.000    0.000    0.000    0.000 artist.py:921(set_alpha)
      662    0.000    0.000    0.001    0.000 artist.py:935(set_visible)
        3    0.000    0.000    0.000    0.000 artist.py:959(set_in_layout)
     1282    0.008    0.000    0.033    0.000 artist.py:972(update)
        1    0.000    0.000    0.000    0.000 ast.py:247(NodeVisitor)
        1    0.000    0.000    0.000    0.000 ast.py:26(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:284(NodeTransformer)
        1    0.000    0.000    0.000    0.000 ast.py:30(parse)
        1    0.000    0.000    0.000    0.000 ast.py:38(literal_eval)
        1    0.000    0.000    0.000    0.000 ast.py:49(_convert_num)
        1    0.000    0.000    0.000    0.000 ast.py:56(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 ast.py:64(_convert)
        1    0.000    0.000    0.000    0.000 autotimeit.py:1(<module>)
        1    0.000    0.000    0.011    0.011 axes3d.py:11(<module>)
        1    0.000    0.000    0.000    0.000 axes3d.py:44(Axes3D)
       48    0.003    0.000    0.167    0.003 axis.py:1016(_update_ticks)
       48    0.000    0.000    0.080    0.002 axis.py:1089(_get_tick_bboxes)
       48    0.001    0.000    0.079    0.002 axis.py:1091(<listcomp>)
       48    0.000    0.000    0.000    0.000 axis.py:1093(<listcomp>)
       24    0.001    0.000    0.900    0.038 axis.py:1156(draw)
       48    0.000    0.000    0.012    0.000 axis.py:1281(get_majorticklocs)
       48    0.001    0.000    0.012    0.000 axis.py:1285(get_minorticklocs)
       48    0.000    0.000    0.000    0.000 axis.py:1299(<listcomp>)
       96    0.001    0.000    0.004    0.000 axis.py:1333(_get_tick_label_size)
       60    0.000    0.000    0.011    0.000 axis.py:1345(_copy_tick_props)
       27    0.000    0.000    0.000    0.000 axis.py:1359(get_major_locator)
      292    0.001    0.000    0.001    0.000 axis.py:1367(get_major_formatter)
       48    0.000    0.000    0.104    0.002 axis.py:1375(get_major_ticks)
       48    0.000    0.000    0.000    0.000 axis.py:1389(get_minor_ticks)
       24    0.000    0.000    0.044    0.002 axis.py:1403(grid)
       24    0.000    0.000    0.000    0.000 axis.py:1433(<dictcomp>)
       84    0.000    0.000    0.000    0.000 axis.py:145(<dictcomp>)
       35    0.000    0.000    0.001    0.000 axis.py:1451(update_units)
       23    0.000    0.000    0.000    0.000 axis.py:1506(have_units)
      197    0.000    0.000    0.001    0.000 axis.py:1509(convert_units)
       48    0.000    0.000    0.000    0.000 axis.py:1526(set_units)
        6    0.000    0.000    0.000    0.000 axis.py:1546(set_label_text)
       64    0.000    0.000    0.001    0.000 axis.py:1567(set_major_formatter)
       64    0.000    0.000    0.001    0.000 axis.py:1593(set_minor_formatter)
      128    0.000    0.000    0.001    0.000 axis.py:1607(_set_formatter)
       64    0.000    0.000    0.001    0.000 axis.py:1633(set_major_locator)
       64    0.000    0.000    0.001    0.000 axis.py:1649(set_minor_locator)
       36    0.000    0.000    0.000    0.000 axis.py:1878(_get_ticks_position)
      108    0.000    0.000    0.000    0.000 axis.py:1894(<genexpr>)
       36    0.000    0.000    0.000    0.000 axis.py:1915(get_label_position)
       10    0.000    0.000    0.000    0.000 axis.py:1935(_make_getset_interval)
      393    0.000    0.000    0.007    0.000 axis.py:1941(getter)
       84    0.000    0.000    0.000    0.000 axis.py:196(_set_labelrotation)
        1    0.000    0.000    0.000    0.000 axis.py:1965(XAxis)
        4    0.000    0.000    0.004    0.001 axis.py:1969(__init__)
       46    0.000    0.000    0.073    0.002 axis.py:2008(_get_tick)
       12    0.000    0.000    0.026    0.002 axis.py:2029(_get_tick_boxes_siblings)
       12    0.000    0.000    0.032    0.003 axis.py:2048(_update_label_position)
       12    0.000    0.000    0.004    0.000 axis.py:2091(_update_offset_text_position)
       84    0.000    0.000    0.000    0.000 axis.py:214(get_tick_padding)
       36    0.000    0.000    0.000    0.000 axis.py:2201(get_ticks_position)
        9    0.000    0.000    0.000    0.000 axis.py:2214(get_minpos)
       48    0.001    0.000    0.003    0.000 axis.py:2241(get_tick_space)
        1    0.000    0.000    0.000    0.000 axis.py:2253(YAxis)
        4    0.000    0.000    0.003    0.001 axis.py:2257(__init__)
       24    0.000    0.000    0.005    0.000 axis.py:228(set_clip_path)
       38    0.000    0.000    0.057    0.001 axis.py:2298(_get_tick)
       12    0.000    0.000    0.022    0.002 axis.py:2321(_get_tick_boxes_siblings)
       12    0.000    0.000    0.027    0.002 axis.py:2340(_update_label_position)
       12    0.000    0.000    0.000    0.000 axis.py:2382(_update_offset_text_position)
        9    0.000    0.000    0.000    0.000 axis.py:2499(get_minpos)
       48    0.001    0.000    0.003    0.000 axis.py:2526(get_tick_space)
      456    0.000    0.000    0.000    0.000 axis.py:279(get_loc)
      183    0.002    0.000    0.193    0.001 axis.py:283(draw)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
      456    0.000    0.000    0.003    0.000 axis.py:295(set_label1)
        1    0.000    0.000    0.005    0.005 axis.py:3(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:30(<listcomp>)
      456    0.000    0.000    0.003    0.000 axis.py:308(set_label2)
      420    0.000    0.000    0.001    0.000 axis.py:332(_set_artist_props)
        1    0.000    0.000    0.000    0.000 axis.py:34(Tick)
       72    0.001    0.000    0.026    0.000 axis.py:341(_apply_params)
      360    0.000    0.000    0.000    0.000 axis.py:349(<genexpr>)
       72    0.000    0.000    0.000    0.000 axis.py:368(<dictcomp>)
       72    0.000    0.000    0.000    0.000 axis.py:381(<dictcomp>)
       72    0.000    0.000    0.000    0.000 axis.py:392(<dictcomp>)
        1    0.000    0.000    0.000    0.000 axis.py:409(XTick)
       46    0.001    0.000    0.073    0.002 axis.py:416(__init__)
       46    0.000    0.000    0.002    0.000 axis.py:445(_get_text1_transform)
       46    0.000    0.000    0.001    0.000 axis.py:448(_get_text2_transform)
       46    0.000    0.000    0.001    0.000 axis.py:451(apply_tickdir)
      298    0.001    0.000    0.004    0.000 axis.py:467(update_position)
        1    0.000    0.000    0.000    0.000 axis.py:482(YTick)
       38    0.001    0.000    0.057    0.001 axis.py:489(__init__)
       38    0.000    0.000    0.001    0.000 axis.py:518(_get_text1_transform)
       38    0.000    0.000    0.001    0.000 axis.py:521(_get_text2_transform)
       38    0.000    0.000    0.000    0.000 axis.py:524(apply_tickdir)
      242    0.001    0.000    0.003    0.000 axis.py:538(update_position)
        1    0.000    0.000    0.000    0.000 axis.py:553(Ticker)
       84    0.003    0.000    0.067    0.001 axis.py:56(__init__)
       16    0.000    0.000    0.000    0.000 axis.py:565(__init__)
      171    0.000    0.000    0.000    0.000 axis.py:569(locator)
      128    0.000    0.000    0.000    0.000 axis.py:573(locator)
      756    0.000    0.000    0.000    0.000 axis.py:582(formatter)
      128    0.000    0.000    0.000    0.000 axis.py:586(formatter)
        1    0.000    0.000    0.000    0.000 axis.py:596(_LazyTickList)
        2    0.000    0.000    0.000    0.000 axis.py:604(__init__)
    24/16    0.000    0.000    0.037    0.002 axis.py:607(__get__)
        1    0.000    0.000    0.000    0.000 axis.py:628(Axis)
        8    0.000    0.000    0.004    0.001 axis.py:664(__init__)
       48    0.000    0.000    0.000    0.000 axis.py:716(get_remove_overlapping_locs)
      529    0.000    0.000    0.001    0.000 axis.py:747(get_transform)
       33    0.000    0.000    0.000    0.000 axis.py:750(get_scale)
       64    0.000    0.000    0.008    0.000 axis.py:754(_set_scale)
       18    0.000    0.000    0.000    0.000 axis.py:763(limit_range_for_scale)
       48    0.000    0.000    0.006    0.000 axis.py:770(cla)
       64    0.000    0.000    0.000    0.000 axis.py:795(reset_ticks)
       40    0.000    0.000    0.053    0.001 axis.py:815(set_tick_params)
       40    0.000    0.000    0.000    0.000 axis.py:854(_translate_tick_kw)
        8    0.000    0.000    0.018    0.002 axis.py:899(set_clip_path)
        9    0.000    0.000    0.000    0.000 axis.py:942(get_inverted)
       16    0.000    0.000    0.000    0.000 axis.py:980(_set_artist_props)
        1    0.000    0.000    0.000    0.000 axis3d.py:35(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:470(XAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:477(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:484(ZAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:5(<module>)
        3    0.000    0.000    0.000    0.000 backend_agg.py:112(_update_methods)
      291    0.001    0.000    0.052    0.000 backend_agg.py:131(draw_path)
       12    0.000    0.000    0.001    0.000 backend_agg.py:177(draw_mathtext)
      216    0.003    0.000    0.070    0.000 backend_agg.py:188(draw_text)
      174    0.001    0.000    0.497    0.003 backend_agg.py:215(get_text_width_height_descent)
        1    0.000    0.000    0.006    0.006 backend_agg.py:22(<module>)
      216    0.000    0.000    0.000    0.000 backend_agg.py:264(get_canvas_width_height)
      374    0.001    0.000    0.056    0.000 backend_agg.py:268(_get_agg_font)
      528    0.000    0.000    0.000    0.000 backend_agg.py:281(points_to_pixels)
        3    0.000    0.000    0.000    0.000 backend_agg.py:285(buffer_rgba)
        6    0.000    0.000    0.001    0.000 backend_agg.py:294(clear)
       21    0.000    0.000    0.000    0.000 backend_agg.py:297(option_image_nocomposite)
        1    0.000    0.000    0.001    0.001 backend_agg.py:389(FigureCanvasAgg)
       12    0.000    0.000    0.006    0.001 backend_agg.py:392(copy_from_bbox)
        9    0.000    0.000    1.027    0.114 backend_agg.py:400(draw)
       21    0.000    0.000    0.003    0.000 backend_agg.py:412(get_renderer)
        3    0.000    0.000    0.000    0.000 backend_agg.py:442(buffer_rgba)
        3    0.001    0.000    0.202    0.067 backend_agg.py:460(print_png)
      408    0.001    0.000    0.002    0.000 backend_agg.py:55(get_hinting_flag)
        1    0.000    0.000    0.000    0.000 backend_agg.py:612(_BackendAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:71(RendererAgg)
        3    0.001    0.000    0.001    0.000 backend_agg.py:90(__init__)
